text,label
Good night and sweet dreams everyone. I am yawning so off to bed I go.  http://ff.im/-3G3wj,4
is writing future articles for the website ,4
@<user> tee hee. We're taking the boys mini-golfing now ,4
had a blast last night... met some new people that i like.. but missed one person ,0
very very sad....its time for school ,0
@<user> my favourite venue  wish i was going  enjoy your day off,0
@<user>  what your water.. ,4
On my way to the hotel ,4
Ugh! I can't fall asleeep! And now I'm not going to d's game cause he's sicky poo. ,0
@<user> best #likegordonfreeman yet! King of #likegordonfreeman's ,4
"I am off to make chicken BBQ pizza, make some cosmos... and watch a movie ",4
just got my finger smashed ,0
@<user> I'm completely out of white vinegar. I need to get some more. ,4
@<user> @<user>  so glad you guys use the &quot;bostonian&quot; speak as well  y'all know its cuz we love ya.,4
@<user>  BOOMKACK LOL ,4
Gooodnight Twitters   Shout out to Meeeeeeee!,4
"@<user> @<user> and Em, my baby, starts kindergarten.  What a crazy summer it's going to be.",0
I suffer from the white girl shape BIG boobz and NO Booty lmao I got a lil one ha ha so I find out Pink pantz make it bigger ,4
I. Want. Ice-cream! ,4
"My boyfriend snores really loud, it woke me up. But it's alright i love him. ",4
@<user> what is going oooon? We checked it! ,0
@<user> You need to be rescued!!! ,4
@<user> Wait until you come to KANSAS.I will show you the sites in our town. Hit me up &amp; I will be glad to do it Take Care Joyce ,4
SO glad to be back on a computer! Have things already clamed down in La Push? ,0
@<user> working  ! but at least it's at a sex toy store!!!,0
Really should go to the gym.... I haven't been since Monday(!).... Ought to do some revision too ,0
PEOPLE DON'T UNDERSTAND THAT i'm not the person they're looking for! ,0
off to geneseo... arg... HEADACHE! ,0
New Moon trailer was amazing! Can't wait to see the movie ,4
@<user> Me too. I was up half the night trying to not puke ,0
"@<user> yea, but I'm starting to pay for eating all this good shit ",0
@<user> good trade. ,4
@<user> oh well that's not so bad. Older then what I would've guested but still in your prime haha  I'm the offspring of 1990. Sad I know.,4
@<user> it's always nice out when I have to work ,0
and btw your going to teach me about that box of nerds....mine goes all over the floor.... ,0
ok feeling bad about bitchy text now ,0
finally i think i met my soulmate...he is absolutely amazing  and guess what...he is NOT crazy yay!,4
studying for exams ,4
"@<user> Mr Turtle is so cute! Never done embroidery, would like to try it... ",4
"@<user> today is my grandpa's 83rd birthday, well would have been. 10 months today he died ",0
"@<user> Help, evryone is talking bgt and I'm not watching it &lt;...... same here but dying to find out who wins though ",4
blue  is running around thee garden   http://apps.facebook.com/dogbook/profile/view/6895284,4
@<user> stuff for dad cause it's fathers day then day after is his birthday LOL ,4
@<user> me 2. Then i feel racist. ,0
So totally missed Patrick Wolfs Strip tease at Mod last night...we jetted off to the drake after a fewsongs ,0
Just watched brothers bloom - great movie! I definitely recommend it  It's very fun and easy (but not a dumbdumb movie) to watch,4
@<user> Where will U be this Saturday or Sunday just before or after lunch time? ,4
http://twitpic.com/3i8rw - It came! ,4
@<user> Where would you like to go? ,4
I _hate_ sunblock ,0
Painted faces today for charity. I suck at it ,0
"@<user> James Franco's - I don't think she's enough for him.Moreover,I don't like her appearance ",0
reading a book on a nice lazy Sunday is such a bliss!!! though thoughts of leaving the book and going to work r disturbing ,0
@<user> good morning ,4
@<user> we should all be down to earth. don't none of us walk on water  I'm just some horny nerd trying to find my way thru life lol,4
My tooth hurts. ,0
"@<user> thanks I'm sure I will, that quiz will be dropped anyway ",4
#3wordsaftersex I haven't started ,0
Sean Lock is awesome !! ... I love Family Guy - it's official !! ,4
hello iÂ´m from germany. i like you very much! ,4
"@<user> By the way, you are one of my best workout inspirations. Thank you ",4
@<user> i dont know  + i was screaming for help  saw my life flash before me :o x,0
David Cook (Manila Concert) : &quot;Salamat po..so much!&quot; - -  - - SO AWESOME!  LOVE HIM! ,4
kilkenny came back to win!!  eating  toast and talking to erin my cuz...wer tight..=],0
i opened up sour patch kids and everything in there was yellow and orange  BOO!!!!!!,0
@<user> you are so cheating on me I can't beleave it. ,0
"@<user> ugh! Tylenol fixes all! lol. give him a bottle of water, lay him down, and sing to him  might work :/",4
@<user> Congrats on the win! Beat Denver! ,4
'The sign of happiness in your smile brings out the best in you' -Me ,4
"@<user> That is weird, do you have anything by DISNEY? ",4
thanks for the twitter tip @<user> Don't @ at the start but @ in the middle ,4
"@<user> video camera. Or, tell me if I should buy a DSi ",4
Starting off the night on a bad start ,0
Watching The Princess Diaries 2. Oh Gosh! Chris Pine is so hot! I love him in Just My Lucky - with Lindsay Lohan. ,4
Had a great day out in the sun with friends  Really enjoyed my bday! Can I have June 1st off again next year??,4
http://twitpic.com/6a860 - Enjoying&amp;discovering Berlin. As a holiday but also on a #poken mission. Here's proof! ,4
IM MISSING FAMILY GUY ,0
@<user> SUCCESSSSS !  HAHA. very cool.,4
I AM ON STRIKE ,0
Bellingham was great. Red berry  Buffalo exchange.  Taco del Mar  And a walk around fairhaven!,4
@<user> Yeh I don't think this will ever happen ,4
@<user> ooooh he may know my Dean that would be funny ,4
@<user> Sorry about that.....  It's a US-only promotion.,0
Have to go to work again  so tired today..,0
"14 people killed by a hail storm in China, hundreds injured and thousands of homes damaged.   http://is.gd/12sOt",0
I will NEVER be ready in time ,0
@<user> ....as tiff is done with her classes this semester ,4
@<user>   I'm a mess this am...hmm I planned the bf's suprise bday 4 him so I'll be busy wit that &amp; then probably jus chill..u?,0
@<user> I'm glad you did that! It's very dangerous out there! Thx Debby! XOXO Jonas_Princess ,4
"hmm... turns out i dont have the most important aeron feature. &quot;forward tilt&quot;, the one that enables to work at a computer comfortably ... ",0
yey! love mi manicure and pedicure.. ,4
"@<user> Actually, it's Brazilian Portuguese. Well, never mind ",4
@<user> I'm pretty sure yours will be quite enjoyable ,4
"#netprophet @<user> dress code for unmentionables, approved ",4
LOL...http://bit.ly/r9Sid  I just love this! hahaha ,4
"Back hurts, uploading pics on flickr, gonna watch tourettes documentary on iplayer. I'll only burn or get sick if I go out into the sun ",0
FINALLY finished Tale of Two Cities last night.  I feel extremely triumphant.  ,4
@<user> an article? Its nice to have a link when you provide news...now I have to go look for it myself. ,0
@<user> Thanks. I appreciate that.  Means a lot. ,4
ooo yay me i just got 2 followers in the space of 30 seconds ,4
"@<user> Early Morning, Robert! Ready for a  new week start? ",4
I wasn't expecting it to be such a nice day. Have to take some earphones back to the shop later and do some more packing ,0
In Santa Terrinha! Starting the day apanhando batatas!  Have a nice day!,4
@<user> We spent a day off in a Biloxi casino resort that spelled out B.A.L.L.A.R.D. then we heard the news. ,0
"@<user> I'm a holder. My wife, unfortunately is an indie sleeper too. So I find myself holding my cat most nights. ",4
@<user> yup  and my back is already killing me from gardening yesterday doh!,0
Y is summer being boring  and y dont people text back :|,0
@<user>  One free kids meal for every adult entree purchased.  Aged 12 and under.,4
"is beating exam blues... but still i believe  in Que Sera Sera... (Whatever will be, will be)  http://plurk.com/p/xdxhw",4
@<user> lucky u ! i've just got a Blackberry &amp; it seems 2 b 1 of the most awkward things install etc. so looking @ sun from pc ,0
@<user>  Any way of counter acting it before she gets that far?,0
is sad that he missed out on #lofnotc ,0
@<user> LOL!  I need to laugh...thank you.,4
@<user> that's it! We got a hit ladies &amp; gentle! Just throw some auto tune on that &amp; it's a wrap! Oh wait... Jay said its dead?  lol,0
"holy crap...it's thursday? shiiiiit, i was supposed to go to seattle tonight to see Toxic Zombie  sorry sam! ",0
"taking the pooch out....seeing UP in 3D tonight, lovely ",4
"@<user> Unfortunately, I've seen people with the same mindset over Apple products. ",0
having a horrific summer............so far ,0
Lost 5 bucks  on the penny machine  that's a whole latte!,0
working again today. omg im so tired ,0
You should check out the song clips on Amazon of LV&amp;TT ,4
taking matters into my own hands ,4
Rainy days make me so unmotivated.  I know there are things I need to be doing but I can't seem to stay focused.  ,0
"@<user> i know, he stopped otherwise i'd go in and sing (badly!) with him ",4
trying to play team fortress 2 on my mac via vmfusion is not the greatest idea in the world. i need a new macbook ,0
@<user> im sayin tho...all I kno how to make are sandwiches...  nd I already had one earlier...maybe kfc wants my money ... hmmmmm,0
can't wait 'till thursday.. i want to see Izzie's surgery  .. she can't die!!.. because i would stop seeing it (grey's anatomy),0
I just fell and hurt a rib and scrapped my knee  I'm sooo clumsy!,0
@<user> keep up the good work  ly.,4
bored cause michael left me  want to talk? http://www.blogtv.com/People/shanaynaysbitch,0
Twitterinq is not 4 me Son ; no followers  qunna stick to my myspace &amp; aim . lol,0
"is trying to kick Sheeps high score on Mario Kart!  Actually, just trying to get IN our charts at all :S",4
@<user> Blimey that's a blast from the past ,4
I just wanted to point out that everyday I do a little happy dance when I remember I don't have children ,4
A Trainifique moment is taking place at burger king - @<user> enjoys chili cheese ,4
@<user> ... well ima go 2 bed I will talk u 2mrw  ,4
"Looking for someones email, phone number, address ect. then feel free to try my http://tinyurl.com/omukae its free ",4
im watching the realworld/roadrules reunion!!! yay but where's CT ,0
"@<user> I know, I know, for I should not have trusted what the govt say, period.. ",0
CAN'T SLEEP TONIGHT . Oh see ya! Bye ,4
"@<user> meet @<user> mark you need to talk to Lyndon, perfect for a CF/Flex/AIR case study NSW Education ",4
Wants to watch Star Trek so bad.  And Angels and Demons!,0
Peyton broke her ankle at gymnastics last night. May need surgery. Prayers please. ,0
@<user> http://bit.ly/19F8Gn  hehe ,4
@<user> Too bad u live so far away  U could join us at The White Party &amp; Fashion Show Saturday http://tinyurl.com/WhtPrty,0
@<user> working on reports for work. ,0
Dads mad sick n goin 2 da hospital ,0
Just realized that @<user> and I won't be able to see pau pau in LBP anymore ,0
@<user> Have a good day and thanks.  ,4
@<user> I just got home and missed the show!   Miss you guys last week!  You guys are allowed a vacation? LOL,0
@<user> you are very welcome! You look beautiful as always  ,4
@<user> You sounded like you've just thrown a party wa Bel. Haha. ,4
@<user> what are you doing in NYC? ,4
this guy has lost it http://tinyurl.com/caalt4 I can only shake my head in wonder ,0
has been on 5 for a hour and can still see his on ramp in the mirror ,0
@<user> The show was amazing! I can't wait to see a new one again next week. Thank you so much for all that you do ,4
As I predicted to my husband earlier: I can't sleep for shit when I'm not home. ,0
last training shift...hopefully ,0
We can do it bigger than you've ever done it ,4
Listening to You'll always find your way abck home Miley cyrus! ,4
@<user> I am pretty certain it is the first ,0
@<user> *hug* i see big things in your future lady   Just not too many explosions in all of the epicness that's all i ask LOL.,4
